Name,Reference,Link,Description,Image,Price,Availability,category,seller,Type,color,Systéme d'exploitation,CPU Type,CPU,GPU Type,GPU,RAM,Storage,Taille écran,Ecran tactile,Resolution,Garantie,CPU Ref,_id,Poids,Points Forts,Connectique,Caméra,Batterie,Description clavier,Taux De Rafraîchissement,Type mémoire,WiFi,Bluetooth,*Connectique,* fréquence de rafraîchissement,*Poids,Dimensions,Connecteurs,*Systéme d'exploitation,Type Stockage,Type écran,Audio,Technical Specs,Seller,Operating System,GPU Ref,Display,Type Ecran,Ecran Tactile,Réseau,Color,Taux de Rafraîchissement,Gamer,Lecteurs/Graveurs,Son,Type de batterie,Connectivités,Ecran,Spécificités
Pc Portable DELL Vostro 3520 / i3-1215U / 12 Go / 256 Go SSD / Noir,[3520I3V-UBU-12],https://www.tunisianet.com.tn/pc-portable-tunisie/74257-pc-portable-dell-vostro-3520-i3-1215u-12-go-256-go-ssd-noir.html,"Pc Portable DELL Vostro 3520 / i3-1215U / 12 Go / 256 Go SSD / Noir[3520I3V-UBU-12]Écran 15.6 Full HD, 120 Hz - Processeur Intel Core i3-1215U, 12e génération, (jusqu'à 4.4 GHz, 10 Mo de mémoire Cache) - Mémoire 12 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte Graphique Intel UHD Graphics - Caméra HD 720p - WiFi - Bluetooth - USB 3.2 - 1x prise casque - 1x HDMI 1.4 - 1x RJ-45 - Lecteur de carte SD - FreeDos - Couleur Noir - Garantie 1 anEn stock955,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/363390-home/pc-portable-dell-vostro-3520-i3-1215u-12-go-256-go-ssd-noir.jpg,955,En stock,Laptops,,,Noir,,,Intel Core i3,,Graphique Intégrée,12.0,256 Go SSD,,,,1 an,i3-1215U,664d1c27d60664ebcc6d957a,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation FreeDos Processeur Intel Core i3 Réf processeur i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache Mémoire 12 Go Disque Dur 256 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Intel UHD Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Garantie  1 an Taux de Rafraîchissement 120 Hz Couleur Noir",tunisianet,FreeDos,Intel UHD Graphics,"15.6""",Full HD,Non,,,120 Hz,,,,,,,
Pc Portable DELL Vostro 3520 / i3-1215U / 12 Go / 256 Go SSD / Noir Avec SACOCHE Offert,[3520I3V-UBU-12SAC],https://www.tunisianet.com.tn/pc-portable-tunisie/74292-pc-portable-dell-vostro-3520-i3-1215u-12-go-256-go-ssd-noir-avec-sacoche-offert.html,"Pc Portable DELL Vostro 3520 / i3-1215U / 12 Go / 256 Go SSD / Noir Avec SACOCHE Offert[3520I3V-UBU-12SAC]Écran 15.6 Full HD, 120 Hz - Processeur Intel Core i3-1215U, 12e génération, (jusqu'à 4.4 GHz, 10 Mo de mémoire Cache) - Mémoire 12 Go DDR4 - Disque SSD M.2 NVMe 256 Go - Carte Graphique Intel UHD Graphics - Caméra HD 720p - WiFi - Bluetooth - USB 3.2 - 1x prise casque - 1x HDMI 1.4 - 1x RJ-45 - Lecteur de carte SD - FreeDos - Couleur Noir - Garantie 1 an Avec SACOCHE OffertEn stock965,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/363603-home/pc-portable-dell-vostro-3520-i3-1215u-12-go-256-go-ssd-noir-avec-sacoche-offert.jpg,965,En stock,Laptops,,,Noir,,,Intel Core i3,,Graphique Intégrée,12.0,256 Go SSD,,,,1 an,i3-1215U,664d1c27d60664ebcc6d957b,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation FreeDos Processeur Intel Core i3 Réf processeur i3-1215U, 12è Génération, up to 4.4 GHz, 10 Mo de mémoire cache Mémoire 12 Go Disque Dur 256 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Intel UHD Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Garantie  1 an Taux de Rafraîchissement 120 Hz Couleur Noir",tunisianet,FreeDos,Intel UHD Graphics,"15.6""",Full HD,Non,,,120 Hz,,,,,,,
Pc Portable HP 15-fd0029nk / Intel N100 / 16 Go / Windows 11 / Bleu,[886L4EA-16],https://www.tunisianet.com.tn/pc-portable-tunisie/71169-pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu.html,"Pc Portable HP 15-fd0029nk / Intel N100 / 16 Go / Windows 11 / Bleu[886L4EA-16]Écran Full HD 15.6 (1920 x 1080 px ) antireflet - Processeur Intel Celeron N100, up to 3.4 GHz, 6 Mo de mémoire Cache - Mémoire 16 Go - Disque SSD 256 Go SSD M.2, PCIe NVMe - Carte Graphique Intel UHD Graphics - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP True Vision HD 720p - Doubles haut-parleurs - Clavier avec pavé numérique - 1x USB-C - 2x USB Type A - HDMI 1.4b - 1x Prise Jack - Couleur Gris ardoise - Windows 11 - Garantie 1 anEn stock965,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/345247-home/pc-portable-hp-15-fd0029nk-intel-n100-16-go-windows-11-bleu.jpg,965,En stock,Laptops,,,Gris,,,Intel Celeron,,Graphique Intégrée,16.0,256 Go SSD,,,,1 an,Intel Celeron N100 (jusqu’à 3,664d1c27d60664ebcc6d957c,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur Intel Celeron Réf processeur Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache ) Mémoire 16 Go Disque Dur 256 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Intel UHD Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Garantie  1 an Couleur Gris",tunisianet,Windows 11,Intel UHD Graphics,"15.6""",Full HD,Non,,,,,,,,,,
Pc Portable Schneider SCL141CTP / Quad Core / 2 Go,[S-SCL141CTP],https://www.tunisianet.com.tn/pc-portable-tunisie/30500-pc-portable-schneider-scl141ctp-quad-core-2-go-.html,"Pc Portable Schneider SCL141CTP / Quad Core / 2 Go[S-SCL141CTP]Écran 14.1  Full HD - Processeur Intel Atom x5-Z8350 Quad Core, up to 1.44GHz, 2Mo de cache - Mémoire 2Go - Stockage 32Go - Wifi - Bluetooth - Windows 10 - Couleur Gris - Garantie 1 ans En stock319,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/101029-home/pc-portable-schneider-scl141ctp-quad-core-2-go-.jpg,319,En stock,Laptops,,,,,,Intel Atom,,Graphique Intégrée,2.0,32 Go eMMC,,,,,Intel Atom x5-Z8350 Quad Core,664d1c27d60664ebcc6d957d,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 10 Processeur Intel Atom Réf processeur Intel Atom x5-Z8350 Quad Core, 1,44 GHz jusqu'à 1,92 GHz, 2 Mo de mémoire cache Mémoire 2 Go Disque Dur 32 Go eMMC Carte Graphique Graphique Intégrée Réf Carte graphique Intel HD Graphics Taille Ecran 14"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi - Bluetooth Caméra Webcam avec micro",tunisianet,Windows 10,Intel HD Graphics,"14""",Full HD,Non,WiFi - Bluetooth,,,,,,,,,
PC PORTABLE SCHNEIDER SCL142ALM /  4GO /  32GO,[SCL142ALM],https://www.tunisianet.com.tn/pc-portable-tunisie/72765-pc-portable-schneider-scl142alm-4go-32go.html,"PC PORTABLE SCHNEIDER SCL142ALM /  4GO /  32GO[SCL142ALM]            Écran 14.1 IPS Full HD - Processeur : Intel Celeron N3350 jusqu'à 2.4 GHz, 2 Mo de cache - Mémoire 4 Go - Disque Dur : 32 Go - Résolution: 1920 x 1080 pixels - Wifi - Bluetooth - Windows 10 - Couleur : Silver - Garantie 1 an                          En stock429,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/354657-home/pc-portable-schneider-scl142alm-4go-32go.jpg,429,En stock,Laptops,,,,,,Intel Celeron,,,4.0,32 Go eMMC,,,,1 an,Intel Celeron Dual Core N3350,664d1c27d60664ebcc6d957e,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 10 Processeur Intel Celeron Réf processeur Intel Celeron Dual Core N3350, 1,10 GHz jusqu'à 2,40 GHz, 2 Mo de mémoire cache Mémoire 4 Go Disque Dur 32 Go eMMC Taille Ecran 14"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi - Bluetooth Garantie  1 an",tunisianet,Windows 10,,"14""",Full HD,Non,WiFi - Bluetooth,,,,,,,,,
Pc Portable Lenovo V15 G4 AMN / AMD Dual Core / 8 Go,[82YU0044FE],https://www.tunisianet.com.tn/pc-portable-tunisie/66696-pc-portable-lenovo-v15-g4-amn-amd-dual-core-8-go.html,"Pc Portable Lenovo V15 G4 AMN / AMD Dual Core / 8 Go[82YU0044FE]            Écran 15,6 FHD (1 920 x 1 080 px) - Processeur AMD Athlon Silver 7120U, up to 3.5 Ghz, 3 Mo de cache - Mémoire 8 Go LPDDR5-4800 MHz - Disque SSD 256 Go M.2 PCIe 4.0 NVMe - Carte Graphique AMD Radeon 610M - 2x Haut-parleurs 1.5W - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi  - Bluetooth 5.1 - 2x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x Ethernet (RJ-45) - 1x Jack (3.5 mm) - Couleur Noir - Garantie 1 anEn stock725,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/315858-home/pc-portable-lenovo-v15-g4-amn-amd-dual-core-8-go.jpg,725,En stock,Laptops,,,Noir,,,AMD Dual Core,,AMD Radeon,8.0,256 Go SSD,,,,1 an,AMD Athlon Silver 7120U (2C / 2T,664d1c27d60664ebcc6d957f,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation FreeDos Processeur AMD Dual Core Réf processeur AMD Athlon Silver 7120U (2C / 2T, 2,4 / 3,5 GHz, 1 Mo L2 / 2 Mo L3) Mémoire 8 Go Disque Dur 256 Go SSD Carte Graphique AMD Radeon Réf Carte graphique AMD Radeon Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Color Black Couleur Noir",tunisianet,FreeDos,AMD Radeon Graphics,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",Black,,,,,,,,
Pc Portable Thomson N14I310 / i3-10110U / 8 Go / 256 Go SSD / Windows 11,[N14I310-8BK256],https://www.tunisianet.com.tn/pc-portable-tunisie/71265-pc-portable-thomson-n14i310-i3-10110u-8-go-256-go-ssd-windows-11.html,"Pc Portable Thomson N14I310 / i3-10110U / 8 Go / 256 Go SSD / Windows 11[N14I310-8BK256]Écran 14.1 HD (1366x768 pixels) - Processeur Intel Core i3-10110U, ( jusqu'à 4,10 GHz, 4 Mo de mémoire cache) - Mémoire 8 Go - Disque SSD 256 Go - Graphiques Intel UHD Graphics - Webcam - Wi-Fi - Bluetooth 4.2 - 1x Micro-SD Card - 1x USB 3.0 - 1x USB 2.0 - 1x Mini HDMI - 1x 3.5 mm stereo jack - Windows 11 - Couleur Noir - Garantie 1 anEn stock799,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/345763-home/pc-portable-thomson-n14i310-i3-10110u-8-go-256-go-ssd-windows-11.jpg,799,En stock,Laptops,,,Noir,,,Intel Core i3,,Graphique Intégrée,8.0,256 Go SSD,,,,1 an,Intel Core i3-10110U 10é Génération,664d1c27d60664ebcc6d9580,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur Intel Core i3 Réf processeur Intel Core i3-10110U 10é Génération, 2.1 Ghz up to 4.1 Ghz, 4 Mo de mémoire cache  Mémoire 8 Go Disque Dur 256 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Intel UHD Graphics Taille Ecran 14"" Type Ecran HD Ecran Tactile Non Réseau WiFi - Bluetooth Caméra Webcam avec micro Garantie  1 an Couleur Noir",tunisianet,Windows 11,Intel UHD Graphics,"14""",HD,Non,WiFi - Bluetooth,,,,,,,,,
Pc Portable Lenovo V15 G4 AMN / AMD Dual Core / 8 Go / WINDOWS 11 PRO,[82YU0044FE-W11P],https://www.tunisianet.com.tn/pc-portable-tunisie/74789-pc-portable-lenovo-v15-g4-amn-amd-dual-core-8-go.html,"Pc Portable Lenovo V15 G4 AMN / AMD Dual Core / 8 Go / WINDOWS 11 PRO[82YU0044FE-W11P]            Écran 15,6 FHD (1 920 x 1 080 px) - Processeur AMD Athlon Silver 7120U, up to 3.5 Ghz, 3 Mo de cache - Mémoire 8 Go LPDDR5-4800 MHz - Disque SSD 256 Go M.2 PCIe 4.0 NVMe - Carte Graphique AMD Radeon 610M - 2x Haut-parleurs 1.5W - Caméra HD 720p avec obturateur de confidentialité - Wi-Fi  - Bluetooth 5.1 - 2x USB 3.2 - 1x USB-C 3.2 - 1x HDMI 1.4b - 1x Ethernet (RJ-45) - 1x Jack (3.5 mm) - Couleur Noir - WINDOWS 11 PRO - Garantie 1 anEn stock825,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/366381-home/pc-portable-lenovo-v15-g4-amn-amd-dual-core-8-go.jpg,825,En stock,Laptops,,,Noir,,,AMD Dual Core,,AMD Radeon,8.0,256 Go SSD,,,,1 an,AMD Athlon Silver 7120U (2C / 2T,664d1c27d60664ebcc6d9581,,,,Webcam avec micro,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur AMD Dual Core Réf processeur AMD Athlon Silver 7120U (2C / 2T, 2,4 / 3,5 GHz, 1 Mo L2 / 2 Mo L3) Mémoire 8 Go Disque Dur 256 Go SSD Carte Graphique AMD Radeon Réf Carte graphique AMD Radeon Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Réseau WiFi, Ethernet, Bluetooth Caméra Webcam avec micro Garantie  1 an Color Black Couleur Noir",tunisianet,Windows 11,AMD Radeon Graphics,"15.6""",Full HD,Non,"WiFi, Ethernet, Bluetooth",Black,,,,,,,,
Pc Portable HP 15-fd0030nk / 4 Go / Windows 11 / Gris,[886L5EA],https://www.tunisianet.com.tn/pc-portable-tunisie/70386-pc-portable-hp-15-fd0030nk-4-go-windows-11-gris.html,"Pc Portable HP 15-fd0030nk / 4 Go / Windows 11 / Gris[886L5EA]Écran Full HD 15.6 (1920 x 1080 px ) antireflet - Processeur Intel Celeron N100, up to 3.4 GHz, 6 Mo de mémoire Cache - Mémoire 4 Go - Disque SSD 256 Go SSD M.2, PCIe NVMe - Carte Graphique Intel UHD Graphics - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP True Vision HD 720p - Doubles haut-parleurs - Clavier avec pavé numérique - 1x USB-C - 2x USB Type A - HDMI 1.4b - 1x Prise Jack - Couleur Gris ardoise - Windows 11 - Garantie 1 anEn stock869,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/339702-home/pc-portable-hp-15-fd0030nk-4-go-windows-11-gris.jpg,869,En stock,Laptops,,,Gris,,,Intel Celeron,,Graphique Intégrée,4.0,256 Go SSD,,,,1 an,Intel Celeron N100 (jusqu’à 3,664d1c27d60664ebcc6d9582,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur Intel Celeron Réf processeur Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache ) Mémoire 4 Go Disque Dur 256 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Intel UHD Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Garantie  1 an Couleur Gris",tunisianet,Windows 11,Intel UHD Graphics,"15.6""",Full HD,Non,,,,,,,,,,
Pc Portable HP 15-fd0030nk / 4 Go / Windows 11 / Gris AVEC SACOCHE OFFERTE,[886L5EA-SAC],https://www.tunisianet.com.tn/pc-portable-tunisie/75595-pc-portable-hp-15-fd0030nk-4-go-windows-11-gris-avec-sacoche-offerte.html,"Pc Portable HP 15-fd0030nk / 4 Go / Windows 11 / Gris AVEC SACOCHE OFFERTE[886L5EA-SAC]Écran Full HD 15.6 (1920 x 1080 px ) antireflet - Processeur Intel Celeron N100, up to 3.4 GHz, 6 Mo de mémoire Cache - Mémoire 4 Go - Disque SSD 256 Go SSD M.2, PCIe NVMe - Carte Graphique Intel UHD Graphics - Wi-Fi 6 - Bluetooth 5.3 - Caméra HP True Vision HD 720p - Doubles haut-parleurs - Clavier avec pavé numérique - 1x USB-C - 2x USB Type A - HDMI 1.4b - 1x Prise Jack - Couleur Gris ardoise - Windows 11 - Garantie 1 an Avec SACOCHE OfferteEn stock879,000 DTPrixAjouter au panier FavorisComparer",https://www.tunisianet.com.tn/370589-home/pc-portable-hp-15-fd0030nk-4-go-windows-11-gris-avec-sacoche-offerte.jpg,879,En stock,Laptops,,,Gris,,,Intel Celeron,,Graphique Intégrée,4.0,256 Go SSD,,,,1 an,Intel Celeron N100 (jusqu’à 3,664d1c27d60664ebcc6d9583,,,,,,,,,,,,,,,,,,,,"Fiche technique  Système d'exploitation Windows 11 Processeur Intel Celeron Réf processeur Intel Celeron N100 (jusqu’à 3,4 GHz, 6 Mo de mémoire cache ) Mémoire 4 Go Disque Dur 256 Go SSD Carte Graphique Graphique Intégrée Réf Carte graphique Intel UHD Graphics Taille Ecran 15.6"" Type Ecran Full HD Ecran Tactile Non Garantie  1 an Couleur Gris",tunisianet,Windows 11,Intel UHD Graphics,"15.6""",Full HD,Non,,,,,,,,,,
